feature_name,Score,seed
ASGA0038808_T,586.7308025560128,6331
CAIL0000072_T,586.5104292198243,6331
ALGA0097020_C,586.28825484816,6331
ALGA0033314_A,586.2685720700755,6331
ASGA0004881_G,586.0793977811567,6331
ALGA0007219_C,585.8665974080254,6331
DIAS0004082_A,585.8222162524507,6331
MARC0013057_G,584.8547432061613,6331
INRA0003531_G,584.518216941752,6331
INRA0027850_C,583.9808093500054,6331
INRA0006059_C,583.831113089215,6331
ALGA0098742_C,583.788779175283,6331
ALGA0031955_C,583.3287536079534,6331
ASGA0059000_G,583.2951357109715,6331
ALGA0028097_G,582.1836147197696,6331
MARC0090681_G,582.0635284685903,6331
ALGA0012930_T,581.9119141122092,6331
INRA0026534_T,581.8394968041432,6331
ALGA0111294_C,581.775671246044,6331
ALGA0024302_C,581.5195662826402,6331
ALGA0070045_C,581.468754393654,6331
ALGA0006411_C,581.2097158406661,6331
INRA0032026_G,581.1347202672996,6331
INRA0040909_C,580.973452920126,6331
H3GA0005430_T,580.7717976053319,6331
MARC0028427_G,579.9583987411751,6331
ALGA0118320_A,579.9527816924546,6331
ASGA0069670_C,579.401353098207,6331
INRA0003519_C,579.0723409249507,6331
ALGA0089807_A,579.0607782522837,6331
M1GA0024089_C,578.8882980051403,6331
ASGA0035543_A,578.6526554618364,6331
ALGA0103390_A,578.6410978872833,6331
ASGA0019058_A,578.4864551006242,6331
INRA0035467_C,577.9200194764524,6331
MARC0018024_A,577.7177091339928,6331
ALGA0047192_A,577.218169278041,6331
ALGA0088187_C,577.2102153388529,6331
ASGA0059913_C,577.1373121312679,6331
ALGA0004072_A,576.6338077442739,6331
MARC0068888_A,576.5354109589667,6331
ASGA0019036_A,576.2800427720545,6331
INRA0046421_G,576.144292994382,6331
H3GA0010581_G,575.9772286598396,6331
ASGA0019071_C,575.8492856984673,6331
ALGA0007197_C,575.3467191112131,6331
INRA0006061_C,575.1546667968431,6331
ALGA0090590_A,575.1462578191422,6331
INRA0022567_C,574.5551068437235,6331
ALGA0071670_C,574.4495785421371,6331
MARC0017124_C,574.4311095627037,6331
H3GA0051155_T,574.3787033038483,6331
MARC0055516_G,574.2526481062258,6331
ALGA0025644_G,573.9152153002019,6331
INRA0003513_C,573.2324607144915,6331
MARC0031677_T,573.1642816080227,6331
MARC0093408_A,572.9731663168797,6331
ASGA0058820_G,572.9161421369198,6331
ALGA0047893_A,572.7111432948657,6331
MARC0027196_T,572.4335590081092,6331
INRA0006050_T,572.0897175397134,6331
MARC0029102_T,572.0290990565713,6331
ASGA0104121_G,571.4902140333645,6331
ASGA0098607_G,571.4674212959196,6331
ALGA0081494_G,570.6177551092371,6331
ASGA0079737_T,570.5738760228148,6331
ALGA0060475_A,570.1641938072811,6331
DIAS0001295_A,569.8871385087282,6331
INRA0014075_G,569.7658375196819,6331
MARC0063673_A,569.7586661039097,6331
ASGA0080418_C,569.4154434537926,6331
ASGA0075686_T,568.1096515106086,6331
MARC0010041_C,568.054451075709,6331
CASI0003401_T,567.2994315478661,6331
H3GA0003770_A,567.1781804607264,6331
DRGA0005648_C,567.0457069233324,6331
M1GA0026413_T,566.3978870321954,6331
INRA0049845_C,565.8106278254365,6331
ASGA0024488_C,565.7758314021254,6331
ASGA0025502_G,564.5521374427539,6331
INRA0014091_A,564.2994301030134,6331
ALGA0007633_G,564.0221489111289,6331
MARC0051792_C,563.7356493796151,6331
M1GA0022186_A,563.5486314155324,6331
MARC0015010_G,563.1612391531796,6331
MARC0042482_T,562.8781393843005,6331
MARC0086081_A,562.7549521273128,6331
ALGA0033035_T,562.551726080504,6331
INRA0049585_C,562.2106032938821,6331
MARC0075064_G,561.9087083597341,6331
INRA0006084_C,561.5790865229676,6331
DRGA0001874_T,560.8765460928981,6331
ALGA0031991_G,560.8502563813679,6331
ALGA0108064_G,560.8372634486425,6331
ASGA0009498_G,560.4301127203499,6331
ASGA0077572_T,560.3264843614442,6331
MARC0033088_G,560.1867361299736,6331
MARC0068484_A,560.1589598402982,6331
ASGA0007558_C,559.4170441986757,6331
MARC0059829_G,559.3166811665251,6331
DRGA0009755_A,559.1809929213343,6331
ALGA0100545_A,559.1772544911429,6331
MARC0056914_T,559.0720395314307,6331
MARC0014998_G,558.9053383479732,6331
ASGA0020042_A,558.6571626281069,6331
INRA0004652_G,558.6018447577468,6331
INRA0029827_G,558.5521447063427,6331
DRGA0006914_C,557.9317278383686,6331
ALGA0117693_A,557.2449627259709,6331
DRGA0013342_C,556.9263480323325,6331
MARC0056888_A,556.4337903989328,6331
INRA0021684_T,556.347903204921,6331
ALGA0026265_T,555.777339272066,6331
ALGA0094904_C,555.6465799179364,6331
DRGA0005881_G,555.5308991984433,6331
ALGA0110725_G,555.4101813113544,6331
MARC0026574_A,555.0102112286893,6331
ALGA0047863_T,554.8727502885426,6331
MARC0066239_G,554.5488701718386,6331
ALGA0086568_G,554.2284634088305,6331
INRA0020354_T,553.962586838964,6331
INRA0040914_G,553.8261984893031,6331
ASGA0025584_T,553.4214687361526,6331
ALGA0104042_T,553.0900983129043,6331
ASGA0092614_T,552.9386723320706,6331
ALGA0036474_C,552.7877416215013,6331
ALGA0031872_C,552.4886934778017,6331
DRGA0009763_G,551.621862591532,6331
ALGA0037607_C,550.8777832767831,6331
H3GA0006931_A,550.7048783902242,6331
MARC0017388_G,550.6704043148583,6331
DIAS0001382_G,550.5142189168798,6331
ALGA0083146_T,550.4234293340403,6331
MARC0074403_T,550.1126546091579,6331
MARC0068190_C,549.9573184401225,6331
ALGA0091014_T,549.4973432144075,6331
MARC0066246_C,549.3773256007521,6331
ALGA0105706_A,549.2151608304088,6331
ALGA0086337_T,548.9117739490514,6331
DRGA0012647_A,548.8276454627272,6331
ALGA0054320_A,548.7847249186129,6331
MARC0044883_G,548.5515424262696,6331
ALGA0044073_A,548.1845657597017,6331
INRA0005811_G,547.9966323810866,6331
ALGA0047953_G,547.7508235272085,6331
ASGA0091492_A,547.3102316173602,6331
ALGA0067348_A,547.1858063711995,6331
MARC0072430_C,547.0539932407014,6331
ALGA0085939_A,547.0407374900597,6331
ASGA0033035_G,547.0319176693876,6331
ALGA0024290_C,547.0042661004456,6331
MARC0073119_T,546.4245633938809,6331
ASGA0036089_T,546.3055238689278,6331
MARC0052822_C,546.1604409602473,6331
CASI0007931_A,546.1033943630216,6331
ASGA0004896_C,546.0659687061179,6331
MARC0074172_T,546.0288836368156,6331
H3GA0015682_A,545.9435269607278,6331
H3GA0031153_C,545.779058693175,6331
MARC0057016_C,545.3500548943957,6331
M1GA0025962_T,545.0514584141926,6331
DRGA0008676_A,544.9942039072497,6331
ASGA0028687_A,544.9896271865962,6331
DRGA0001792_G,544.9769819773267,6331
ALGA0073740_C,544.7082899492701,6331
MARC0053531_A,544.6051401203154,6331
ASGA0091654_C,544.5488327895597,6331
MARC0097626_C,544.5282409087572,6331
ASGA0025490_G,544.4211066947651,6331
ALGA0109770_C,543.9944643129558,6331
ASGA0081143_G,543.9797694716094,6331
ALGA0105374_A,543.6754290009611,6331
ALGA0010903_T,543.4705444931071,6331
SIRI0000709_A,543.4363015144517,6331
ALGA0031987_G,543.4247539866662,6331
MARC0018995_T,543.4185583307479,6331
H3GA0002469_G,543.2782863050661,6331
H3GA0012701_G,543.077973297857,6331
DRGA0005776_A,543.0014736888074,6331
MARC0029669_G,542.92496616377,6331
ALGA0086292_A,542.6969275435753,6331
DRGA0007748_C,542.6464863235531,6331
H3GA0003873_A,542.4983578090952,6331
ALGA0054711_T,542.3025088323375,6331
INRA0052808_C,542.2952990503508,6331
ALGA0008413_G,542.2147509948165,6331
INRA0046027_C,542.2102334252629,6331
ASGA0025493_A,541.9437860676793,6331
DBWU0000619_G,541.743924361363,6331
DRGA0002163_A,541.5754384311725,6331
ALGA0008433_G,541.5754384311725,6331
INRA0026393_G,541.3982419051938,6331
MARC0008109_C,541.3982419051938,6331
INRA0020219_C,541.360875383396,6331
DRGA0008234_T,541.2595054300522,6331
ALGA0012535_G,541.2228724393136,6331
ASGA0018560_A,541.1965321442713,6331
INRA0026121_A,541.1306565068568,6331
DIAS0000497_G,541.0277969315625,6331
DRGA0008614_T,540.9982555539367,6331
ALGA0109733_C,540.5286373296572,6331
ALGA0095518_C,539.7320018538186,6331
SIRI0000773_A,539.594495431819,6331
MARC0045252_C,539.231352716309,6331
MARC0081348_G,539.166205896524,6331
CASI0011393_C,539.1135958554456,6331
H3GA0027434_G,538.9447940982325,6331
ALGA0007609_A,538.5065689842506,6331
H3GA0049269_C,538.4455611560215,6331
H3GA0046621_C,538.3590127071931,6331
MARC0007342_A,538.2305678997109,6331
ASGA0006594_T,538.1111761848239,6331
ASGA0022039_C,538.1004666508327,6331
DRGA0001995_T,537.9095563104938,6331
ALGA0095473_C,537.8969417899518,6331
INRA0006204_T,537.7876962909629,6331
ALGA0025063_C,537.582856117345,6331
MARC0031208_C,537.3610777314555,6331
DRGA0005697_C,537.2543205711065,6331
MARC0041408_C,536.8206086470072,6331
INRA0003515_A,536.5072904520705,6331
MARC0019742_C,536.1829743092594,6331
H3GA0051793_C,536.170486113979,6331
MARC0036671_C,536.0892462301042,6331
ALGA0085634_C,536.0421455034508,6331
MARC0033607_A,536.0419045386444,6331
MARC0028721_G,535.9020372733709,6331
H3GA0044790_G,535.6446199527197,6331
MARC0009013_C,535.2465170321516,6331
ALGA0007996_C,535.1025990210114,6331
ASGA0039163_G,534.7196907117315,6331
ASGA0018359_G,534.7115416075325,6331
ALGA0031862_G,534.5692898310418,6331
DBMA0000048_A,534.5075256129884,6331
ALGA0062025_C,534.3983224506926,6331
INRA0014015_A,534.245864817402,6331
ALGA0049051_G,534.1422038324505,6331
ALGA0054707_A,533.932904884333,6331
ALGA0086346_G,533.5349702170906,6331
MARC0046800_C,533.0594845605362,6331
MARC0064230_G,532.3388489322832,6331
MARC0096399_T,532.2681245997702,6331
ALGA0111719_A,532.1280376688294,6331
ALGA0044414_G,532.1247226775129,6331
ASGA0066165_A,531.7238949679986,6331
MARC0087159_C,531.6734755454146,6331
ALGA0082044_C,531.5968315703607,6331
MARC0072045_G,531.3894834114653,6331
ASGA0069437_G,531.303156544707,6331
MARC0086062_A,531.1724607395919,6331
ALGA0075251_A,531.1165757268144,6331
ALGA0095584_G,531.0136828463894,6331
M1GA0008123_C,530.3729234658723,6331
ALGA0090577_C,529.7509921498975,6331
ALGA0008898_T,529.7032514055212,6331
H3GA0044545_T,529.6685534692606,6331
H3GA0054415_T,529.4692241002056,6331
MARC0049291_T,529.1004710887568,6331
MARC0005726_G,529.006969824019,6331
ALGA0085706_C,528.6601343806688,6331
ASGA0026618_G,528.5863896583389,6331
ASGA0026383_C,528.5269613601555,6331
MARC0087090_T,528.5261870972583,6331
MARC0054994_G,528.4520815580552,6331
INRA0014124_A,528.433102317889,6331
ASGA0030406_C,528.3780400580018,6331
H3GA0053630_G,528.1561887018324,6331
ALGA0075294_A,528.1094081109627,6331
DRGA0007130_C,528.0314381992425,6331
ASGA0058754_G,527.947969546692,6331
DIAS0000507_A,527.786091780237,6331
ASGA0084753_C,527.6814451440902,6331
H3GA0003896_A,527.6365010590337,6331
DRGA0002298_G,527.3485787883967,6331
MARC0111015_T,527.2282763648341,6331
MARC0051874_A,527.2188338071267,6331
ALGA0091097_T,527.1842603922264,6331
H3GA0006971_A,527.128917882184,6331
ALGA0071835_A,526.9210093208208,6331
MARC0006179_T,526.6579907161804,6331
CASI0007210_C,526.5384979898664,6331
ALGA0020546_A,526.4655343337871,6331
ALGA0020553_T,526.4655343337871,6331
ALGA0107390_C,526.315622760387,6331
ASGA0090428_G,526.2587465099364,6331
MARC0049506_A,526.0130551843697,6331
ASGA0023868_G,525.9361071439181,6331
ALGA0087312_T,525.7983128131366,6331
H3GA0047930_C,525.7868750033202,6331
ALGA0026235_T,525.6569353782115,6331
ALGA0001145_A,525.3123946795843,6331
MARC0013333_T,525.0543283378547,6331
ASGA0005807_T,524.7242792681333,6331
INRA0013358_C,524.3840128051269,6331
ALGA0115459_G,524.3650537221114,6331
DRGA0007121_C,524.3259800989409,6331
ALGA0060836_G,523.8900262601866,6331
MARC0013619_C,523.8152617681728,6331
ALGA0098356_C,523.8144309473774,6331
ASGA0019946_A,523.7750915510759,6331
ASGA0014571_T,523.7687207730681,6331
ASGA0026658_C,523.653364693088,6331
ASGA0036803_C,523.4507342526914,6331
INRA0014310_G,523.3327789621981,6331
DRGA0005681_T,523.2659397534162,6331
DIAS0000434_A,523.0816045566569,6331
H3GA0031403_C,523.0673339115415,6331
INRA0041627_G,522.8110590086155,6331
MARC0044234_T,522.7772023147197,6331
ASGA0069669_C,522.7708980224595,6331
INRA0014315_A,522.6544770006425,6331
ASGA0004980_C,522.5902830439601,6331
MARC0010129_T,522.5674633694555,6331
ALGA0082376_A,522.4085108857214,6331
MARC0072929_C,522.284728720296,6331
DRGA0007123_C,522.0873425651389,6331
MARC0003632_C,522.0472506229313,6331
INRA0057621_G,521.7433865665427,6331
H3GA0024902_C,521.6920794915168,6331
H3GA0028160_T,521.6716929792178,6331
MARC0031265_C,521.6715169747895,6331
ASGA0058796_C,521.6678795247357,6331
MARC0043323_C,521.4990791376188,6331
ALGA0076460_G,521.2835357788699,6331
MARC0032149_G,521.1233347139345,6331
ALGA0008230_C,521.0631805038807,6331
ALGA0054019_A,520.8778255959152,6331
INRA0043307_C,520.806740438551,6331
ASGA0073415_T,520.7891129748037,6331
INRA0010621_C,520.7034764019062,6331
ASGA0059062_G,520.450934535233,6331
MARC0043145_G,520.450934535233,6331
ALGA0047879_C,520.2206989485344,6331
ALGA0031826_T,520.1916350405834,6331
ASGA0001512_G,520.166257322098,6331
ALGA0102512_G,520.0549119546336,6331
ALGA0008134_T,519.7205187503008,6331
ALGA0025512_A,519.699474883497,6331
H3GA0006255_G,519.5551143170246,6331
ALGA0014204_T,519.5208189632829,6331
ALGA0031910_T,519.3370149469605,6331
ALGA0033565_A,519.1939194285292,6331
H3GA0017122_G,519.1939194285292,6331
ASGA0006592_G,518.8652701804035,6331
ALGA0081758_G,518.8411608234529,6331
ISU10000067_T,518.7107716299396,6331
ASGA0014426_G,518.6692444835443,6331
ASGA0073315_G,518.6426596357167,6331
MARC0112805_T,518.5238639159776,6331
ALGA0085629_G,518.521758756052,6331
INRA0026119_G,518.4204456331533,6331
DBWU0000523_G,518.3882732258649,6331
ALGA0044357_T,518.1716133022626,6331
ALGA0088203_A,518.0105074897552,6331
ASGA0023433_A,517.9250785652902,6331
ASGA0042867_C,517.921385053045,6331
ALGA0079407_G,517.8255422430799,6331
ALGA0008046_G,517.809159279143,6331
MARC0089685_G,517.772193021595,6331
CADI0000162_A,517.6678737952889,6331
ALGA0076660_G,517.6032939129374,6331
ASGA0101159_T,517.5476271853704,6331
ALGA0004451_G,517.4684502662437,6331
M1GA0016964_A,517.4472206200319,6331
INRA0006091_C,517.4120484061889,6331
ASGA0069744_G,517.3720342700532,6331
MARC0015998_T,517.3442306603847,6331
ALGA0070598_A,517.2921489454087,6331
ALGA0006052_G,517.1658987522577,6331
ALGA0093310_G,516.9830915762238,6331
MARC0073289_G,516.9189629789895,6331
ALGA0014376_C,516.9116757515706,6331
ASGA0043774_G,516.9019115638824,6331
ASGA0021739_C,516.8010366592416,6331
ALGA0085511_C,516.7802790888084,6331
INRA0007489_C,516.7407689432081,6331
ALGA0007138_T,516.6929238689435,6331
ALGA0047954_T,516.6404774529366,6331
ALGA0016578_C,516.6258901883652,6331
ASGA0077357_A,516.5226243477729,6331
MARC0020164_G,516.4317932746244,6331
ALGA0021483_G,516.2361772619984,6331
MARC0051602_T,516.2255449175526,6331
ALGA0017787_C,516.1102719840839,6331
ALGA0013980_A,516.0887570714578,6331
ALGA0026060_C,515.9318996963449,6331
MARC0031080_A,515.8820239070564,6331
MARC0055616_T,515.7086535777646,6331
ASGA0104566_A,515.6511015785579,6331
ALGA0018800_T,515.4811165193262,6331
DRGA0011897_G,515.3643377304784,6331
MARC0075538_A,515.1917525343098,6331
ALGA0018563_T,515.0534562064506,6331
MARC0041976_T,515.0291845938812,6331
ALGA0045549_C,514.6486094921448,6331
MARC0023922_T,514.5335970897147,6331
ALGA0013718_G,514.3671138336189,6331
ALGA0013712_A,514.3671138336189,6331
MARC0061367_T,514.3249056210906,6331
M1GA0002934_T,514.1172704309879,6331
MARC0002042_T,513.7341459236818,6331
ALGA0098485_G,513.4431615498573,6331
ALGA0115499_G,513.3056776524691,6331
M1GA0008093_A,513.0573045626857,6331
CASI0006548_G,512.8691027453955,6331
ALGA0097182_G,512.7598825571663,6331
H3GA0047970_C,512.6735502710407,6331
ASGA0022047_G,512.6552749509779,6331
ALGA0019280_G,512.4073051700472,6331
ALGA0091288_A,512.402339466687,6331
ASGA0025508_G,512.1679819134494,6331
ALGA0085842_G,512.1441218764711,6331
H3GA0005192_T,511.9930578262034,6331
ALGA0090759_T,511.76988416900747,6331
ASGA0105616_C,511.76089121295615,6331
MARC0096385_A,511.7444287375836,6331
ALGA0081327_T,511.5228649299087,6331
ALGA0025182_T,511.4857196279523,6331
H3GA0031881_T,511.2842113467557,6331
ALGA0013978_T,511.18007387580064,6331
DRGA0002775_T,510.8976636516318,6331
MARC0088012_G,510.8064635633921,6331
MARC0115537_C,510.7419179855282,6331
INRA0006975_C,510.49584637068676,6331
INRA0015536_C,510.48106334291083,6331
ALGA0088016_T,510.37796911566534,6331
ALGA0119625_T,510.31736499035065,6331
ALGA0033144_C,510.2581372819981,6331
ALGA0012914_T,510.2188062744762,6331
ALGA0033585_G,510.0988666890729,6331
MARC0112103_T,509.8886997613506,6331
INRA0049584_T,509.72946007514173,6331
MARC0024662_A,509.72313445519404,6331
SIRI0001432_G,509.51529262588457,6331
ASGA0026944_T,509.46729140876033,6331
ALGA0005699_C,509.39067856677406,6331
MARC0072011_T,509.34542334687774,6331
MARC0046200_G,509.2404826608333,6331
DIAS0002692_G,509.0177681883785,6331
ALGA0114161_A,508.8359753592745,6331
ALGA0031960_T,508.5336122390848,6331
ALGA0025617_G,508.3739080334825,6331
MARC0075549_T,508.2002088294594,6331
ALGA0015726_G,508.1730924271107,6331
ALGA0111732_G,507.97984696378006,6331
INRA0003586_G,507.964271578345,6331
H3GA0043278_G,507.93353430229047,6331
INRA0023683_A,507.5786417284736,6331
MARC0096493_T,507.486052934698,6331
ALGA0047986_T,507.3884587826044,6331
ALGA0085891_C,507.36346463760066,6331
ASGA0087368_T,507.32048966376203,6331
ALGA0093647_T,507.3035607218063,6331
MARC0058476_T,507.2747037956519,6331
ASGA0008337_A,507.26365635363965,6331
ASGA0071096_G,507.2503986741977,6331
H3GA0008947_T,507.13498014130585,6331
ALGA0010937_G,507.11141391574927,6331
ALGA0085932_A,507.0558910059381,6331
MARC0082483_C,507.04763101254656,6331
ALGA0116865_C,506.9979721590846,6331
ASGA0024554_G,506.6404478750501,6331
ALGA0031814_A,506.6096231964834,6331
ASGA0062713_G,506.3296840387876,6331
DRGA0006533_T,506.3049266856685,6331
H3GA0016111_G,505.87139594167763,6331
ALGA0006311_A,505.65498497912444,6331
M1GA0010476_A,505.65400266177636,6331
M1GA0009495_C,505.3317522712562,6331
ASGA0008258_T,505.2423969646394,6331
ASGA0013175_C,505.2220989357976,6331
ASGA0062476_C,505.140056847569,6331
ALGA0079330_C,505.0887497646982,6331
MARC0007151_T,505.0214865092716,6331
INRA0021677_G,504.77002168702916,6331
MARC0019524_T,504.68248619506124,6331
ASGA0081564_G,504.60515808467994,6331
MARC0005447_G,504.48211993992885,6331
MARC0019568_G,504.46176254147366,6331
ASGA0038765_G,504.3792356859452,6331
H3GA0041130_C,504.1861048789173,6331
M1GA0025947_A,503.8914746234728,6331
ALGA0085913_C,503.83010812784227,6331
INRA0010959_G,503.8064096945066,6331
ALGA0108119_T,503.7861091222354,6331
DRGA0012806_C,503.5932844379214,6331
ALGA0097842_A,503.5645667367405,6331
SIRI0000746_G,503.50142242339035,6331
ASGA0090395_C,503.2930394839295,6331
INRA0036366_C,503.2886064404795,6331
ASGA0083064_T,503.22190443926564,6331
ALGA0069653_G,503.1420800004564,6331
ASGA0019311_C,503.0948689754449,6331
ALGA0008166_C,503.0557929637946,6331
DRGA0008620_C,502.859728816506,6331
ALGA0073944_G,502.77313667258926,6331
ASGA0005962_G,502.63865807368086,6331
INRA0014073_A,502.6293216971887,6331
ALGA0008434_G,502.511203658497,6331
MARC0083654_A,502.37090114405487,6331
MARC0077695_A,502.3319703617984,6331
ALGA0085233_G,502.2909493836819,6331
ASGA0009314_A,502.11026385346,6331
H3GA0021889_G,501.9926828518352,6331
ASGA0071543_A,501.9445906572897,6331
MARC0068769_C,501.90083884666836,6331
SIRI0001278_G,501.84234582795233,6331
ALGA0044046_G,501.84030965209604,6331
MARC0088988_A,501.76310047885295,6331
M1GA0011944_C,501.7601048047749,6331
ALGA0047912_A,501.69784595632296,6331
ALGA0047859_A,501.66560413132504,6331
ASGA0058651_C,501.43100186688287,6331
ALGA0001216_T,501.29228117480596,6331
ALGA0122866_A,501.28120850824337,6331
INRA0049586_G,501.1136184351868,6331
DRGA0006086_G,500.9741523755069,6331
